Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type
11,"DS Boukal, L Berec, V Křivan","Does sex-selective predation stabilize or destabilize predator-prey dynamics?",2008,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=14857580474717530666&as_sdt=5,30&sciodt=0,30&hl=en&num=20",962,2013-04-26,"HTML"
11,"SD Kocher, JF Ayroles, EA Stone, CM Grozinger","Individual variation in pheromone response correlates with reproductive traits and brain gene expression in worker honey bees",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=3586223072561333061&as_sdt=5,30&sciodt=0,30&hl=en&num=20",980,2013-04-26,"HTML"
11,"L Vuataz, M Sartori, A Wagner, MT Monaghan","Toward a DNA taxonomy of alpine Rhithrogena (Ephemeroptera: Heptageniidae) using a mixed Yule-coalescent analysis of mitochondrial and nuclear DNA",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=2565986397264947112&as_sdt=5,30&sciodt=0,30&hl=en&num=20",984,2013-04-26,"HTML"
10,"GL Emerson, Y Li, MA Frace, MA Olsen-Rasmussen…","The phylogenetics and ecology of the orthopoxviruses endemic to North America",2009,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=15128780654144430612&as_sdt=5,30&sciodt=0,30&hl=en&num=20",16,2013-04-26,"HTML"
10,"D Nettle","Why are there social gradients in preventative health behavior? A perspective from behavioral ecology",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=12696113691564046664&as_sdt=5,30&sciodt=0,30&hl=en&num=20",18,2013-04-26,"HTML"
10,"A Hilario, M Capa, TG Dahlgren, KM Halanych…","New perspectives on the ecology and evolution of siboglinid tubeworms",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=10004453073238202310&as_sdt=5,30&sciodt=0,30&hl=en&num=20",19,2013-04-26,"HTML"
10,"J Xu, W Huang, C Zhong, D Luo, S Li, Z Zhu, W Hu","Defining global gene expression changes of the hypothalamic-pituitary-gonadal axis in female sgnrh-antisense transgenic common carp (Cyprinus carpio)",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=8234083027088679028&as_sdt=5,30&sciodt=0,30&hl=en&num=20",60,2013-04-26,"HTML"
10,"DP Nowacek, AS Friedlaender, PN Halpin, EL Hazen…","Super-aggregations of krill and humpback whales in Wilhelmina Bay, Antarctic Peninsula",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=17096669724251776585&as_sdt=5,30&sciodt=0,30&hl=en&num=20",234,2013-04-26,"HTML"
10,"R Zhang, E Jongejans, K Shea","Warming increases the spread of an invasive thistle",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=6517610065915103616&as_sdt=5,30&sciodt=0,30&hl=en&num=20",271,2013-04-26,"HTML"
10,"JI Miyazaki, L de Oliveira Martins, Y Fujita…","Evolutionary process of deep-sea Bathymodiolus mussels",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=2893450111050192531&as_sdt=5,30&sciodt=0,30&hl=en&num=20",282,2013-04-26,"HTML"
10,"I Vu, G Smelick, S Harris, SC Lee, E Weil…","Macroalgae has no effect on the severity and dynamics of Caribbean yellow band disease",2009,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=3651011885045688450&as_sdt=5,30&sciodt=0,30&hl=en&num=20",293,2013-04-26,"HTML"
10,"JP Hunter, D Guatelli-Steinberg, TC Weston, R Durner…","Model of tooth morphogenesis predicts Carabelli cusp expression, size, and symmetry in humans",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=419968290808820111&as_sdt=5,30&sciodt=0,30&hl=en&num=20",294,2013-04-26,"HTML"
10,"GH Yue, A Chang","Molecular evidence for high frequency of multiple paternity in a freshwater shrimp species Caridina ensifera",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=9820211120612105993&as_sdt=5,30&sciodt=0,30&hl=en&num=20",316,2013-04-26,"HTML"
10,"AH Altieri, GC Trussell, PJ Ewanchuk, G Bernatchez…","Consumers control diversity and functioning of a natural marine ecosystem",2009,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=13890189284032058981&as_sdt=5,30&sciodt=0,30&hl=en&num=20",322,2013-04-26,"HTML"
10,"EM Goergen, EA Leger, EK Espeland","Native perennial grasses show evolutionary response to Bromus tectorum (cheatgrass) invasion",2011,"PLOS one","dx.plos.org","","http://scholar.google.com/scholar?cites=7505033424295322028&as_sdt=5,30&sciodt=0,30&hl=en&num=20",356,2013-04-26,"HTML"
10,"L Drag, D Hauck, P Pokluda, K Zimmermann, L Cizek","Demography and dispersal ability of a threatened saproxylic beetle: a mark-recapture study of the Rosalia Longicorn (Rosalia alpina)",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=15929944794348720645&as_sdt=5,30&sciodt=0,30&hl=en&num=20",399,2013-04-26,"HTML"
10,"S Allesina","Measuring nepotism through shared last names: the case of Italian academia",2011,"PLoS one","dx.plos.org","","http://scholar.google.com/scholar?cites=14129330608979213398&as_sdt=5,30&sciodt=0,30&hl=en&num=20",417,2013-04-26,"HTML"
10,"MA Russello, N Poulakakis, JP Gibbs, W Tapia…","DNA from the past informs ex situ conservation for the future: an “extinct” species of Galápagos tortoise identified in captivity",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=3192791179292852372&as_sdt=5,30&sciodt=0,30&hl=en&num=20",432,2013-04-26,"HTML"
10,"SW Kembel, JA Eisen, KS Pollard, JL Green","The phylogenetic diversity of metagenomes",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=14018739096183335994&as_sdt=5,30&sciodt=0,30&hl=en&num=20",435,2013-04-26,"HTML"
10,"D Caillaud, MC Crofoot, SV Scarpino, PA Jansen…","Modeling the spatial distribution and fruiting pattern of a key tree species in a Neotropical Forest: methodology and potential applications",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=1903773468717796427&as_sdt=5,30&sciodt=0,30&hl=en&num=20",490,2013-04-26,"HTML"
10,"CP Doncaster","Ecological equivalence: a realistic assumption for niche theory as a testable alternative to neutral theory",2009,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=7922470675763813778&as_sdt=5,30&sciodt=0,30&hl=en&num=20",542,2013-04-26,"HTML"
10,"H Peter, I Ylla, C Gudasz, AM Romaní, S Sabater…","Multifunctionality and diversity in bacterial biofilms",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=6617225991052901467&as_sdt=5,30&sciodt=0,30&hl=en&num=20",569,2013-04-26,"HTML"
10,"KV Katsikopoulos, AJ King","Swarm intelligence in animal groups: when can a collective out-perform an expert?",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=16051800977772839197&as_sdt=5,30&sciodt=0,30&hl=en&num=20",571,2013-04-26,"HTML"
10,"F Altermatt, A Bieger, F Carrara, A Rinaldo, M Holyoak","Effects of connectivity and recurrent local disturbances on community structure and population density in experimental metacommunities",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=1577231152192882660&as_sdt=5,30&sciodt=0,30&hl=en&num=20",589,2013-04-26,"HTML"
10,"CD Francis, CP Ortega, A Cruz","Noise pollution filters bird communities based on vocal frequency",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=17293567111679803637&as_sdt=5,30&sciodt=0,30&hl=en&num=20",594,2013-04-26,"HTML"
10,"A Jaeger, Y Cherel","Isotopic investigation of contemporary and historic changes in penguin trophic niches and carrying capacity of the Southern Indian Ocean",2011,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=16579609701657399877&as_sdt=5,30&sciodt=0,30&hl=en&num=20",618,2013-04-26,"HTML"
10,"J Rudolphi, L Gustafsson","Forests regenerating after clear-cutting function as habitat for bryophyte and lichen species of conservation concern",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=2553151562588470998&as_sdt=5,30&sciodt=0,30&hl=en&num=20",633,2013-04-26,"HTML"
10,"EL Koen, CJ Garroway, PJ Wilson, J Bowman","The effect of map boundary on estimates of landscape resistance to animal movement",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=10319145259817631590&as_sdt=5,30&sciodt=0,30&hl=en&num=20",656,2013-04-26,"HTML"
10,"P Echaubard, K Little, B Pauli, D Lesbarrères","Context-dependent effects of ranaviral infection on Northern leopard frog life history traits",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=13709431256004325231&as_sdt=5,30&sciodt=0,30&hl=en&num=20",710,2013-04-26,"HTML"
10,"JT Lifjeld, T Laskemoen, O Kleven, T Albrecht…","Sperm length variation as a predictor of extrapair paternity in passerine birds",2010,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=1913509877261916996&as_sdt=5,30&sciodt=0,30&hl=en&num=20",725,2013-04-26,"HTML"
10,"M Lõhmus, M Björklund","Leptin affects life history decisions in a passerine bird: A Field Experiment",2009,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=15531341998921599726&as_sdt=5,30&sciodt=0,30&hl=en&num=20",746,2013-04-26,"HTML"
10,"GC Williams","The global diversity of sea pens (Cnidaria: Octocorallia: Pennatulacea)",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=1495463674129371044&as_sdt=5,30&sciodt=0,30&hl=en&num=20",773,2013-04-26,"HTML"
10,"JH Xiao, NX Wang, YW Li, RW Murphy, DG Wan…","Molecular approaches to identify cryptic species and polymorphic species within a complex community of fig wasps",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=5395086195155647849&as_sdt=5,30&sciodt=0,30&hl=en&num=20",790,2013-04-26,"HTML"
10,"C Dmitriew, L Rowe","The effects of larval nutrition on reproductive performance in a food-limited adult environment",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=14553209689255602386&as_sdt=5,30&sciodt=0,30&hl=en&num=20",832,2013-04-26,"HTML"
10,"V Penteriani, M del Mar Delgado","The dusk chorus from an owl perspective: eagle owls vocalize when their white throat badge contrasts most",2009,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=14026063247222294223&as_sdt=5,30&sciodt=0,30&hl=en&num=20",857,2013-04-26,"HTML"
10,"EK Barto, M Hilker, F Müller, BK Mohney…","The fungal fast lane: Common mycorrhizal networks extend bioactive zones of allelochemicals in soils",2011,"PLoS …","works.bepress.com","http://works.bepress.com/cgi/viewcontent.cgi?article=1022&context=jeffrey_weidenhamer","http://scholar.google.com/scholar?cites=9907435840029344714&as_sdt=5,30&sciodt=0,30&hl=en&num=20",876,2013-04-26,""
10,"S Wohlrab, MH Iversen, U John","A molecular and co-evolutionary context for grazer induced toxin production in Alexandrium tamarense",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=11207242851415233915&as_sdt=5,30&sciodt=0,30&hl=en&num=20",883,2013-04-26,"HTML"
10,"KW Sockman","Ovulation order mediates a trade-off between pre-hatching and post-hatching viability in an altricial bird",2008,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=532166948749506075&as_sdt=5,30&sciodt=0,30&hl=en&num=20",896,2013-04-26,"HTML"
10,"K Johannesson, SH Saltin, I Duranovic, JN Havenhand…","Indiscriminate males: mating behaviour of a marine snail compromised by a sexual conflict?",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=17074665281960875725&as_sdt=5,30&sciodt=0,30&hl=en&num=20",918,2013-04-26,"HTML"
10,"JC Simon, S Boutin, T Tsuchida, R Koga, JF Le Gallic…","Facultative symbiont infections affect aphid reproduction",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=15258616954937253600&as_sdt=5,30&sciodt=0,30&hl=en&num=20",948,2013-04-26,"HTML"
10,"R Coma, E Serrano, C Linares, M Ribes, D Díaz…","Sea urchins predation facilitates coral invasion in a marine reserve",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=6429815007897777503&as_sdt=5,30&sciodt=0,30&hl=en&num=20",956,2013-04-26,"HTML"
9,"A Gonzalez-Voyer, N Kolm","Sex, ecology and the brain: evolutionary correlates of brain structure volumes in Tanganyikan cichlids",2010,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=15259320279073228861&as_sdt=5,30&sciodt=0,30&hl=en&num=20",20,2013-04-26,"HTML"
9,"OA Bergstad, G Gjelsvik, C Schander, ÅS Høines","Feeding ecology of Coryphaenoides rupestris from the Mid-Atlantic Ridge",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=15349176873731308438&as_sdt=5,30&sciodt=0,30&hl=en&num=20",21,2013-04-26,"HTML"
9,"C Packer, A Swanson, D Ikanda, H Kushnir","Fear of darkness, the full moon and the nocturnal ecology of African lions",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=1937640412660961000&as_sdt=5,30&sciodt=0,30&hl=en&num=20",24,2013-04-26,"HTML"
9,"J Waldenström, D Axelsson-Olsson, B Olsen…","Campylobacter jejuni colonization in wild birds: results from an infection experiment",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=11169816587347431040&as_sdt=5,30&sciodt=0,30&hl=en&num=20",56,2013-04-26,"HTML"
9,"RJ Safran, KJ McGraw, MR Wilkins, JK Hubbard…","Positive carotenoid balance correlates with greater reproductive performance in a wild bird",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=1526636140618075783&as_sdt=5,30&sciodt=0,30&hl=en&num=20",80,2013-04-26,"HTML"
9,"RS Etienne, J Rosindell","The spatial limitations of current neutral models of biodiversity",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=8891165712973230651&as_sdt=5,30&sciodt=0,30&hl=en&num=20",227,2013-04-26,"HTML"
9,"M Honarmand, W Goymann, M Naguib","Stressful dieting: nutritional conditions but not compensatory growth elevate corticosterone levels in zebra finch nestlings and fledglings",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=13953967502906279417&as_sdt=5,30&sciodt=0,30&hl=en&num=20",328,2013-04-26,"HTML"
9,"JA Meachen-Samuels, B Van Valkenburgh","Radiographs reveal exceptional forelimb strength in the sabertooth cat, Smilodon fatalis",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=11228956289370135107&as_sdt=5,30&sciodt=0,30&hl=en&num=20",329,2013-04-26,"HTML"
9,"K John, J Fitzpatrick, N French, R Kazwala…","Quantifying risk factors for human brucellosis in rural northern Tanzania",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=1425770840917590477&as_sdt=5,30&sciodt=0,30&hl=en&num=20",330,2013-04-26,"HTML"
9,"KR Stewart, RL Lewison, DC Dunn, RH Bjorkland…","Characterizing fishing effort and spatial extent of coastal fisheries",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=4965739029952906336&as_sdt=5,30&sciodt=0,30&hl=en&num=20",388,2013-04-26,"HTML"
9,"T Iwami, O Kishida, K Nishimura","Direct and indirect induction of a compensatory phenotype that alleviates the costs of an inducible defense",2007,"Plos One","dx.plos.org","","http://scholar.google.com/scholar?cites=13252788679606664411&as_sdt=5,30&sciodt=0,30&hl=en&num=20",414,2013-04-26,"HTML"
9,"SF Thrush, JE Hewitt, VJ Cummings, A Norkko…","β-diversity and species accumulation in Antarctic coastal benthos: Influence of habitat, distance and productivity on ecological connectivity",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=12442968300683919402&as_sdt=5,30&sciodt=0,30&hl=en&num=20",420,2013-04-26,"HTML"
9,"WG Du, H Ye, B Zhao, DA Warner, R Shine","Thermal acclimation of heart rates in reptilian embryos",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=8806409247001697707&as_sdt=5,30&sciodt=0,30&hl=en&num=20",474,2013-04-26,"HTML"
9,"TL Rankin, S Sponaugle","Temperature influences selective mortality during the early life stages of a coral reef fish",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=12662768968138390089&as_sdt=5,30&sciodt=0,30&hl=en&num=20",485,2013-04-26,"HTML"
9,"BA Ndenga, JA Simbauni, JP Mbugi, AK Githeko…","Productivity of malaria vectors from different habitat types in the western Kenya highlands",2011,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=4417549947194407963&as_sdt=5,30&sciodt=0,30&hl=en&num=20",514,2013-04-26,"HTML"
9,"RM Holdo, JM Fryxell, ARE Sinclair, A Dobson, RD Holt","Predicted impact of barriers to migration on the Serengeti wildebeest population",2011,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=4721884915062467216&as_sdt=5,30&sciodt=0,30&hl=en&num=20",529,2013-04-26,"HTML"
9,"E Jourdain, D van Riel, VJ Munster, T Kuiken…","The pattern of influenza virus attachment varies among wild bird species",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=7378190367991186057&as_sdt=5,30&sciodt=0,30&hl=en&num=20",600,2013-04-26,"HTML"
9,"DJ Druce, G Shannon, BR Page, R Grant, R Slotow","Ecological thresholds in the savanna landscape: developing a protocol for monitoring the change in composition and utilisation of large trees",2008,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=1212333167594547982&as_sdt=5,30&sciodt=0,30&hl=en&num=20",658,2013-04-26,"HTML"
